#{"t_start": 1707321683.4307992, "env_id": "MountainCarContinuous-v0"}
r,l,t
-52.068417,999,0.46136
-50.530644,999,0.928926
-52.628919,999,1.758176
67.15709,671,2.291855
66.394305,669,4.144447
-50.167282,999,5.01551
-51.122712,999,7.028908
67.81748,660,7.612659
82.482938,353,7.907426
74.613308,509,8.32429
66.6826,681,10.176258
79.492607,416,10.547984
79.148663,395,10.8765
83.492156,340,11.159232
66.87266,663,12.863868
60.702883,822,13.604287
79.92433,422,13.968145
79.449862,426,14.325388
79.170013,412,15.934436
86.44416,284,16.201991
74.122399,534,16.658586
87.746202,248,16.867565
86.141508,276,17.092708
82.840316,350,17.380775
78.591953,442,18.985207
84.704728,328,19.292415
85.680116,282,19.542356
83.28282,328,19.829548
85.899513,282,20.069234
82.239302,334,20.355673
86.646394,275,21.78545
74.455835,526,22.287292
82.745428,322,22.618109
87.74217,249,22.841572
88.163017,232,23.043962
77.246743,478,23.45243
75.777888,491,25.133255
86.083656,289,25.402891
85.948947,277,25.651465
86.957502,238,25.859787
84.745063,317,26.125096
90.486024,202,26.297832
87.389573,256,26.513067
85.657244,271,27.995093
89.870595,187,28.18787
77.512847,464,28.63058
88.716975,223,28.838208
87.79258,240,29.052465
85.516464,264,29.285721
91.863518,153,29.41761
87.332193,262,29.64962
87.431019,243,31.16762
89.14995,211,31.387291
88.91996,209,31.582429
85.407603,297,31.85996
80.64741,398,32.2579
87.09104,254,32.53305
88.460733,205,32.745353
91.223823,170,32.903937
89.325917,220,34.402297
89.446131,193,34.609919
87.425874,248,34.852194
87.389853,224,35.079722
88.807144,219,35.313093
88.634675,230,35.61088
91.623273,161,35.775267
86.144739,262,36.035246
90.097254,201,36.225962
89.978887,203,36.420249
88.840635,229,38.011803
86.601564,265,38.338366
91.131838,148,38.504016
88.999884,213,38.745298
91.717898,152,38.90538
89.857802,197,39.093279
87.397969,236,39.328673
89.799553,168,39.492446
91.390503,160,39.668256
92.28001,156,39.842331
90.572923,163,40.004553
86.184505,263,41.628396
84.54975,291,42.01014
84.940101,291,42.363655
87.299731,232,42.649183
91.71142,172,42.834967
88.743325,193,43.026601
87.443878,216,43.234105
88.222352,219,43.443449
87.279748,244,45.179445
90.106134,178,45.437851
89.418618,212,45.700705
87.697032,237,45.943499
88.389389,223,46.157311
88.153854,229,46.370593
91.091648,151,46.510571
90.723569,154,46.650349
83.744873,309,46.926783
88.897625,223,47.121635
87.442983,221,48.56141
93.663516,127,48.698388
89.722253,164,48.871009
90.944804,185,49.050445
89.771351,176,49.217347
85.974615,262,49.463553
92.189403,159,49.611826
92.81484,126,49.724259
91.185603,163,49.878946
90.509365,189,50.072529
90.81373,159,50.234157
87.593282,239,51.901505
90.2172,158,52.096519
91.261283,148,52.30725
90.898072,181,52.521941
88.381435,213,52.788519
91.619675,139,52.953609
90.687855,148,53.124464
88.82069,211,53.344456
88.685053,192,53.536101
84.670646,283,53.81638
89.963013,190,54.010916
91.716634,155,54.175491
87.691275,209,55.735537
89.468262,186,55.932167
88.989179,198,56.128219
90.054257,189,56.300335
90.053844,183,56.460713
89.597911,183,56.640526
88.279321,194,56.813807
92.096457,148,56.939947
92.98924,110,57.036889
89.371782,220,57.228474
91.784106,156,57.360264
89.626865,184,58.749706
91.90408,149,58.909341
87.96663,239,59.141251
92.827662,125,59.258634
91.16415,141,59.386508
90.265773,202,59.567222
88.506346,200,59.740417
91.490717,154,59.873318
91.984314,157,60.004994
89.942286,169,60.147951
87.311476,235,60.393303
90.139335,190,62.009055
89.079455,183,62.206892
91.170324,144,62.352619
90.883185,153,62.494682
90.70146,160,62.642957
93.168534,117,62.747586
89.118733,199,62.920362
90.548192,192,63.085546
89.513322,199,63.254853
89.329283,185,63.410346
90.835054,152,63.538198
92.234359,152,63.67388
90.096052,159,63.816276
91.369764,173,65.229284
89.020409,190,65.424911
91.377344,156,65.576164
90.746563,154,65.716504
91.410503,143,65.848783
90.997958,141,65.970805
93.355497,128,66.082598
90.80071,145,66.206483
91.073897,148,66.336536
93.27154,118,66.436455
91.662575,156,66.569943
93.067631,126,66.67623
89.786058,170,66.83559
92.037708,143,66.973107
88.804509,183,68.550645
90.35884,146,68.791888
92.739356,143,68.973365
91.637374,144,69.133045
90.604315,157,69.315289
91.142466,152,69.46898
85.050238,267,69.72269
92.79324,142,69.855967
89.790848,158,69.997109
92.769495,128,70.108376
91.065417,149,70.238332
89.874144,155,70.376896
93.759717,113,70.48025
89.327392,165,71.906909
91.297803,146,72.053548
90.237619,146,72.197129
92.774746,111,72.300884
89.623056,158,72.445721
91.461504,143,72.574402
90.116559,135,72.691261
94.924994,86,72.770257
90.922553,144,72.895945
87.241744,222,73.091832
90.527359,142,73.227976
91.631856,145,73.364053
91.091048,150,73.497205
92.458698,134,73.621179
92.735718,127,75.113568
94.653739,86,75.213764
90.45682,145,75.384829
90.34932,149,75.540177
93.172564,108,75.654155
91.831832,143,75.801719
90.133874,159,75.964987
90.578067,147,76.115444
93.244012,123,76.245617
90.780147,140,76.409352
93.371875,119,76.541595
95.071841,78,76.628769
92.256709,145,76.780605
91.065118,140,76.93718
94.718824,83,77.025085
93.341704,113,77.161175
90.447556,141,78.79648
92.264472,137,78.951162
90.861999,146,79.123114
92.674068,153,79.298824
94.696079,79,79.394225
92.370024,128,79.535623
91.573459,139,79.677393
90.06732,145,79.827955
94.650785,86,79.91204
90.601892,137,80.042861
89.853573,168,80.199153
92.653807,107,80.300599
92.063572,125,80.41638
90.186572,152,80.559591
89.615537,152,80.736763
91.779661,145,82.52191
90.572273,146,82.719168
94.630044,82,82.813654
89.529654,154,83.031448
95.057042,82,83.134098
91.301974,134,83.284145
92.683403,116,83.427713
92.7022,107,83.542915
92.197024,128,83.679888
91.074245,141,83.837877
92.350419,107,83.951341
94.737832,82,84.036557
93.98868,110,84.155838
94.55857,91,84.251034
90.149292,154,84.405402
94.504198,111,84.519169
89.974946,145,84.70662
89.071595,158,86.346688
94.93463,83,86.448155
89.181059,166,86.640988
92.359739,117,86.766214
92.726515,104,86.87528
91.877577,120,86.998065
88.554451,175,87.17378
94.958873,76,87.250809
94.121641,79,87.330402
95.004356,78,87.406157
94.297332,77,87.481188
92.461185,121,87.600333
92.37848,118,87.722721
88.36574,173,87.889115
93.867652,90,87.977467
92.530844,118,88.091136
89.74809,148,88.237107
94.3685,79,88.309881
94.707705,86,88.3966
92.517438,109,89.906636
94.810133,73,89.99498
89.50286,156,90.167073
94.301703,84,90.260565
94.723522,86,90.355315
89.863335,138,90.503759
91.432387,130,90.634865
92.17941,109,90.744907
89.914086,154,90.901446
94.896105,82,90.980258
94.408523,75,91.056326
90.928645,144,91.197735
92.371696,115,91.313114
90.716705,142,91.4506
94.636003,74,91.523915
93.428927,107,91.628264
93.042872,114,91.74073
94.338541,79,91.816243
89.750742,163,93.331498
92.188702,107,93.459695
94.737156,76,93.543426
94.822716,74,93.625055
94.667108,84,93.719204
89.923014,145,93.871109
92.082892,109,93.985284
94.569504,74,94.059611
94.765664,95,94.158822
94.36603,81,94.251858
92.824922,105,94.356728
94.32242,77,94.43599
91.695683,113,94.550619
94.299301,80,94.632884
88.269427,207,94.8428
93.095011,114,94.953961
91.123976,130,95.080658
94.961118,76,95.158536
94.462273,80,95.240605
95.083371,78,95.319489
92.167319,110,96.797643
90.767754,156,96.986257
91.988163,115,97.113488
94.166251,80,97.200449
92.408752,110,97.316502
94.754838,79,97.400383
94.822023,75,97.47722
94.286346,72,97.548435
92.663647,102,97.652338
94.46042,77,97.730916
92.104339,105,97.835053
94.205231,77,97.912739
90.566772,142,98.05173
94.604987,81,98.13377
90.012666,149,98.282122
94.48572,75,98.35497
95.242515,77,98.43124
94.644877,91,98.519587
90.234828,141,98.653868
94.905432,76,98.732702
94.474545,72,98.80536
92.080722,111,100.337279
94.324629,74,100.424459
94.088021,92,100.53002
89.915295,138,100.686678
92.201168,105,100.799539
92.264161,112,100.917281
94.037824,78,100.999679
91.440194,109,101.111546
92.547798,108,101.227212
92.91103,114,101.34248
94.303497,76,101.42138
94.756032,77,101.501333
93.946848,78,101.580377
93.903397,85,101.660698
94.373144,89,101.784564
94.840006,75,101.87229
93.867381,78,101.956522
92.115735,116,102.080627
92.132335,108,102.201506
91.04509,129,102.334598
93.309232,116,102.452189
89.508378,161,104.028195
93.747721,81,104.123165
92.467978,103,104.25037
94.434804,83,104.346359
93.828427,84,104.437495
94.393173,76,104.520486
94.430414,73,104.601324
92.377531,110,104.717751
94.141004,79,104.802701
94.843879,75,104.882778
93.9369,86,104.971814
93.904839,78,105.046734
93.178411,107,105.154457
92.141837,108,105.266786
93.513291,114,105.385024
92.570802,112,105.501404
92.527794,111,105.613769
94.115275,81,105.696165
92.053476,104,105.801776
91.682541,106,105.908511
94.461899,76,105.983325
91.909657,111,107.618855
94.795748,75,107.722771
94.348028,76,107.818461
92.130631,107,107.952251
94.073195,82,108.047542
94.181852,80,108.139717
94.314457,73,108.219591
89.447076,153,108.397779
94.063422,81,108.496148
89.311282,154,108.705958
94.391307,74,108.798151
94.42657,89,108.906023
94.389102,77,108.997469
94.164876,88,109.101892
94.51943,79,109.216997
93.886741,79,109.328312
94.35523,73,109.440237
91.622663,108,109.596259
93.908725,79,109.709455
94.754685,77,109.819367
94.02148,79,109.922348
93.900245,77,110.023035
91.661993,116,110.182272
90.846728,127,111.932255
94.142506,77,112.031014
92.684746,113,112.179991
93.486833,93,112.286808
94.102064,76,112.373949
94.120814,75,112.456114
91.717742,109,112.579927
94.154533,74,112.655526
91.259645,124,112.789745
94.116316,74,112.865079
93.648267,78,112.950792
94.014888,73,113.029881
93.852225,75,113.124669
94.195629,78,113.226485
93.99045,77,113.317975
93.910274,76,113.40555
93.637264,86,113.501512
94.246146,75,113.57997
94.22039,79,113.665438
91.693549,108,113.78425
93.83277,74,113.865912
94.274817,72,113.961157
94.33143,76,114.045743
93.675241,86,114.145776
93.624997,77,115.804464
91.742567,104,115.935739
93.775159,77,116.02664
91.834563,104,116.151791
90.736325,138,116.322305
93.793407,75,116.413105
93.67834,76,116.499149
93.59892,79,116.588062
94.123021,76,116.670674
88.079051,172,116.854148
94.536745,77,116.938746
93.566266,91,117.047417
91.819458,110,117.171601
94.033128,79,117.261127
94.376664,86,117.359221
93.84396,76,117.441995
94.191813,75,117.530041
91.765085,106,117.644696
91.354194,111,117.759664
94.32222,75,117.838763
93.733657,76,117.91734
94.072618,74,117.991626
93.997308,74,118.070054
94.72135,73,119.864974
94.452602,79,119.969465
93.756656,81,120.075919
93.645419,77,120.169281
94.311739,84,120.282471
94.062544,83,120.393917
93.967033,76,120.486294
93.861383,78,120.584442
92.09099,102,120.738433
90.325595,142,120.927459
94.081463,78,121.035439
94.413075,77,121.127589
91.620741,129,121.272167
93.971431,75,121.355818
94.340433,74,121.438999
94.344384,81,121.526721
93.893296,76,121.605443
93.764076,74,121.684485
94.409177,76,121.765602
94.073804,73,121.843247
91.545831,104,121.954962
93.963801,84,122.046835
91.289096,106,122.166048
94.41877,82,123.823117
93.518892,106,123.988101
94.119377,74,124.091538
94.077805,81,124.197268
94.173216,77,124.294086
93.579206,79,124.387012
94.353475,78,124.49559
93.618646,96,124.607951
87.878694,180,124.811694
94.093986,79,124.894385
94.112036,77,124.978394
92.920601,109,125.095594
89.980633,136,125.240877
94.054667,75,125.317388
94.525424,81,125.402479
94.08839,87,125.499521
91.478653,111,125.615586
93.340322,98,125.716624
94.071135,82,125.801692
88.907381,153,125.962847
91.850298,110,126.078847
94.414251,83,127.752609
89.561572,148,127.942134
87.739063,185,128.15827
91.741022,102,128.270775
92.417132,101,128.382058
94.792445,79,128.468594
89.735927,144,128.626134
94.247642,74,128.704788
94.611557,79,128.787969
91.402054,128,128.926922
91.97981,103,129.036864
89.204717,160,129.203006
94.513005,78,129.287208
94.143561,76,129.367367
94.534509,77,129.448214
91.881632,105,129.568835
93.871524,79,129.654445
92.414105,114,129.797817
88.923912,153,129.98422
91.772207,101,131.536396
91.784607,107,131.668855
89.622154,136,131.833713
92.291867,108,131.957415
94.765035,80,132.05049
92.252756,108,132.169098
94.664173,79,132.262565
92.250226,110,132.41099
94.757377,90,132.524074
94.320294,72,132.606346
92.281028,108,132.730356
94.534602,73,132.812823
91.675328,106,132.933642
92.015589,108,133.052562
92.105742,105,133.166299
92.060306,107,133.29095
94.385762,90,133.410044
92.162128,106,133.56629
94.121403,76,133.67375
94.419836,78,133.78336
92.163959,103,133.931479
92.20834,117,135.884347
94.376515,72,135.999245
94.312841,74,136.115625
94.257322,73,136.224464
91.458648,110,136.375624
94.231144,74,136.473784
92.09478,112,136.662281
94.303703,76,136.797386
94.460583,77,136.926136
94.193602,89,137.093911
93.563875,95,137.273466
94.372082,93,137.467667
92.08208,104,137.674347
88.984946,160,137.91032
94.010661,77,138.008184
94.441625,72,138.098372
91.645102,113,138.250056
91.599959,106,138.381845
89.202443,148,138.550599
94.504455,82,138.649072
91.744023,102,138.767399
94.357226,74,140.708501
94.193882,80,140.819618
91.085005,106,140.9697
92.089921,104,141.098597
94.189819,75,141.187716
94.753445,76,141.27443
91.247398,122,141.413944
93.303325,98,141.521654
91.915667,120,141.651377
94.271512,78,141.735831
94.124615,85,141.827823
92.224162,99,141.933944
94.280156,76,142.01495
92.193753,107,142.126271
91.95634,105,142.236347
94.050971,81,142.321475
94.198035,74,142.397503
93.941557,77,142.476496
94.616701,77,142.557685
89.125087,152,142.718404
91.506993,106,142.840764
94.21558,78,142.947474
91.480488,118,144.617023
94.317804,80,144.721062
94.548333,75,144.812898
94.471952,77,144.905757
94.33116,81,145.008018
93.956697,84,145.12648
91.593489,108,145.275647
89.441205,153,145.515146
94.354052,77,145.638361
94.0902,83,145.754939
91.565071,105,145.888979
94.377725,77,145.984139
94.318304,74,146.088027
94.413587,77,146.201831
94.584397,83,146.311227
94.184094,74,146.415952
88.866836,160,146.620341
94.634279,81,146.741783
94.195061,75,146.840596
94.439689,75,146.937068
93.931269,74,147.02403
89.168693,149,147.197956
94.550099,73,148.989455
91.060337,116,149.195829
93.618551,90,149.380157
94.169261,74,149.514333
93.948419,78,149.650837
94.258334,86,149.783486
94.181116,74,149.917147
91.920609,105,150.066001
91.3032,114,150.246566
93.956561,74,150.356355
91.86694,102,150.495752
91.806445,104,150.631871
94.520402,76,150.733692
94.239449,70,150.82504
94.195845,85,150.964196
94.028605,76,151.08232
94.325871,79,151.220892
93.817794,72,151.360462
94.259445,73,151.491504
94.25177,74,151.607506
91.421979,114,151.797324
94.081994,74,151.90085
93.935287,75,152.00698
92.081316,105,152.165975
94.451246,73,153.870273
94.349084,77,153.980175
94.215296,74,154.074216
94.006962,74,154.166212
94.419117,84,154.270343
94.070153,76,154.374349
93.842321,76,154.474959
93.797483,72,154.566742
93.58754,76,154.653083
93.979664,75,154.737692
94.204512,72,154.827858
91.628374,100,154.948838
94.112182,73,155.037316
93.956833,75,155.128075
92.080524,104,155.250215
91.280611,107,155.382707
94.184609,74,155.462075
94.012912,74,155.549209
93.590751,76,155.635135
94.357903,82,155.725745
93.944227,72,155.806537
92.127026,107,155.923838
93.976872,87,156.025178
88.662965,154,156.228545
92.059187,105,158.035479
93.619862,75,158.177258
93.80008,74,158.284771
94.130177,76,158.390751
93.465591,76,158.493206
88.798027,147,158.676135
93.743363,73,158.769049
93.590876,74,158.854902
94.092099,75,158.944383
91.013416,111,159.08413
91.134516,108,159.232167
93.881062,75,159.349755
93.408153,79,159.455234
94.266526,73,159.551143
93.679607,73,159.64381
94.033398,73,159.73609
94.185261,76,159.827237
93.707905,76,159.918972
93.898424,86,160.020553
91.491118,104,160.136995
94.025191,72,160.228377
94.033406,72,160.310065
91.915066,106,160.432263
93.95098,74,160.517456
93.851785,86,160.61246
93.845454,82,162.437451
91.798643,100,162.576912
94.698242,83,162.684328
93.774127,74,162.770885
94.106629,75,162.858929
94.195541,74,162.955117
94.200915,80,163.049205
93.805049,100,163.162332
88.544511,161,163.371049
94.091889,73,163.461322
94.098464,73,163.551318
89.9474,131,163.711209
93.784533,73,163.791893
93.941957,80,163.884142
91.498822,103,164.008271
94.197631,79,164.095165
93.934379,73,164.17948
94.015771,73,164.271401
94.094911,72,164.366534
93.94986,74,164.459941
94.24002,72,164.550588
94.082728,75,164.643424
94.044408,72,164.723752
94.643425,88,164.823434
91.056077,102,166.503443
91.459111,101,166.639584
94.020583,71,166.735378
91.417203,105,166.864899
93.876992,76,166.955769
93.261326,91,167.063927
94.036889,71,167.148628
91.726021,108,167.277621
93.797665,78,167.368489
88.986305,138,167.527594
93.746705,74,167.609431
91.880635,103,167.725554
91.523671,105,167.842409
91.672068,101,167.95389
93.902067,72,168.03459
93.836637,73,168.116595
93.895728,75,168.208512
93.884127,74,168.300209
93.868529,70,168.390572
93.483036,78,168.482795
93.892953,72,168.567577
91.870174,104,168.689087
94.197534,70,168.776001
91.267924,102,170.5377
93.88773,90,170.655641
94.073232,74,170.747369
93.787546,76,170.840385
94.006025,74,170.930534
93.851003,77,171.021647
93.682024,74,171.113684
93.692715,74,171.201982
94.060417,77,171.291574
94.137231,72,171.375703
93.929244,72,171.45893
94.040511,73,171.543404
94.516863,75,171.628818
93.749302,74,171.709975
93.874085,73,171.793661
93.915516,78,171.881778
93.96016,75,171.965368
93.917188,75,172.055459
93.57922,76,172.139482
91.366458,119,172.270893
94.203689,74,172.354035
93.598077,75,172.436732
93.650164,73,172.516386
93.86628,75,172.598972
93.655652,72,172.678111
88.501032,159,172.851104
